Foreign,English,seen,correct,wrong,known
ألقى القَبْضَ على,to arrest,0,0,0,0
اِحتِرام , respect,0,0,0,0
اِحتِراماً ل , out of respect for,0,0,0,0
مَفتوح , open,0,0,0,0
تَحَوَّلَ , to be changed,0,0,0,0
فَجْر , dawn ,0,0,0,0
اِلتَقى , to meet,0,0,0,0
صَدَرَ، يَصدُرُ، الصُّدور , to be published,0,0,0,0
طَعام، أطعِمة , food,0,0,0,0
ضَحِكَ، يَضحَكُ، الضِّحْك , to laugh (على at) ,0,0,0,0
اِستَخدَمَ , to use,0,0,0,0
ساعَدَ , to help,0,0,0,0
ظاهِرة، ظَواهِر , phenomenon ,0,0,0,0
سَقَطَ، يَسقُطُ، السُّقوط , to fall,0,0,0,0
سُبحان , praise ,0,0,0,0
مُؤَكِّد , confirming,0,0,0,0
قَصير , short,0,0,0,0
تَعبير , expressing عن (opinion,0,0,0,0
عامِل , working,0,0,0,0
تَفكير , thinking,0,0,0,0
دَرَسَ، يَدرُسُ، الدِّراسة , to study,0,0,0,0
تلفزيون , television ,0,0,0,0
بَشَر , humankind,0,0,0,0
صُندوف، صَناديق , box,0,0,0,0
حَيّ، أحياء , alive,0,0,0,0
مَرحَباً , hello!,0,0,0,0
أقصى , farthest,0,0,0,0
رِيال , riyal (currency) ,0,0,0,0
إعْلاميّ , media,0,0,0,0
مُشارِك , participant,0,0,0,0
مُتابَعة , pursuing,0,0,0,0
بَيْع , sale,0,0,0,0
باتَ، يَبيتُ، البَيات , to become (known,0,0,0,0
نَحو، أنحاء , way,0,0,0,0
قَمَر، أقمار , moon,0,0,0,0
قَمَر صِناعيّ , satellite ,0,0,0,0
أعادَ , to repeat sth,0,0,0,0
سِنّ , age (of a person) ,0,0,0,0
أدرَكَ , to grasp,0,0,0,0
قَوْميّ , national,0,0,0,0
جائِزة، جَوائِز , prize,0,0,0,0
جارٍ/الجاري , current,0,0,0,0
ضَرَبَ، يَضرُبُ، الضَّرْب , to strike,0,0,0,0
ضَرَبَ مَثَلاً , to give an example (ل of) ,0,0,0,0
قَضاء , justice,0,0,0,0
اِشتَغَلَ , to work,0,0,0,0
صِفْر، أصفار , zero,0,0,0,0
حاضِر , present (time),0,0,0,0
الحُضور , audience,0,0,0,0
اِرتَفَعَ , to rise,0,0,0,0
خَلْق , creating,0,0,0,0
قَبِلَ، يَقبَلُ، القُبول , to accept,0,0,0,0
قَائِمة، قَوائِم , list,0,0,0,0
مَبدَأ، مَبادِئ , principle,0,0,0,0
تَقَدَّمَ , to present,0,0,0,0
ثَمَن , price,0,0,0,0
إمام، أئِمّة , imam,0,0,0,0
جيل، أجيال , generation,0,0,0,0
مَشْعَر، مَشاعِر , feeling,0,0,0,0
مُبادَرة ات , initiative,0,0,0,0
جَمَعَ، يَجمَعُ، الجَمْع , to bring together,0,0,0,0
اِختَلَفَ , to be different عن from sb/sth,0,0,0,0
أجابَ , to respond,0,0,0,0
شُعور , feeling,0,0,0,0
تَفصيل، تَفاصيل , detail,0,0,0,0
بالتَّفصيل , in detail,0,0,0,0
إعداد , preparation,0,0,0,0
شَرقيّ , Eastern,0,0,0,0
أَسَف , sorry,0,0,0,0
لِلأسْفِ , unfortunately,0,0,0,0
يا لِلأسْف , how unfortunate,0,0,0,0
أفادَ , to report أنّ/بِأنّ that,0,0,0,0
عَقْد , holding,0,0,0,0
بَشَريّ , human,0,0,0,0
صَيْف , summer ,0,0,0,0
مُعَدَّل ات , average,0,0,0,0
خَسارة، خَسائِر , loss,0,0,0,0
فائِدة، فَوائِد , benefit,0,0,0,0
خِبرة ات , experience,0,0,0,0
صِفة ات , feature,0,0,0,0
مَشهَد، مَشاهِد , scene,0,0,0,0
لَقِيَ , to find,0,0,0,0
تَحَدًّ/التَّحَدّي ات , challenge,0,0,0,0
عَمّا , about what,0,0,0,0
عَمّا قَريبً , shortly,0,0,0,0
عَمّا إذا , (about,0,0,0,0
جِدار، جُدران , wall,0,0,0,0
الجِدار العازِل/الفاصِل , the Wall of Separation,0,0,0,0
مَجَلّة ات , magazine,0,0,0,0
هُجوم , attack,0,0,0,0
مُهَندِس , engineer,0,0,0,0
تَجاوَزَ  , to surmount,0,0,0,0
صِناعيّ , industrial,0,0,0,0
مِساحة ات , surface,0,0,0,0
قَضى، يَقضي، القَضاء , to eliminate على sth/sb,0,0,0,0
قُضِيَ عَلَيْهِ , he was sentenced ,0,0,0,0
مُحَدَّد , defined,0,0,0,0
تَعديل ات , change,0,0,0,0
نُمُوّ , development,0,0,0,0
حَرْف، حُروف , letter (of the alphabet) ,0,0,0,0
مُؤْمِن , believing,0,0,0,0
اِعتَمَدَ , to depend,0,0,0,0
فَجأَة , surprise ,0,0,0,0
فَجأَةً , suddenly ,0,0,0,0
سَهْل , easy,0,0,0,0
مُباشَرة , pursuit,0,0,0,0
مُباشَرةً , directly,0,0,0,0
بَنو , sons,0,0,0,0
مَنْع , prevention,0,0,0,0
خَطير , significant,0,0,0,0
رَحِمَ , to have mercy (God) on sb,0,0,0,0
رَحَمِهُ الله , God rest his soul ,0,0,0,0
حاجّ، حُجاج , pilgrim,0,0,0,0
لِذا , therefore,0,0,0,0
وَظيفة، وَظائِف , job,0,0,0,0
قانونيّ , legal,0,0,0,0
قانونيّاً , legally,0,0,0,0
عامِل، عَوامِل , factor,0,0,0,0
إداريّ , administrative,0,0,0,0
إرهابيّ , terrorist ,0,0,0,0
صَبْر , patience,0,0,0,0
َضحيّة، ضَحايا , victim ,0,0,0,0
غَضَب , anger,0,0,0,0
غَضَباً , in anger,0,0,0,0
ألمانيّ، ألمان , German ,0,0,0,0
إنْجاز ات , implementation,0,0,0,0
عَبَّرَ , to express عن (opinion,0,0,0,0
جَمال , beauty ,0,0,0,0
صادِر , issued,0,0,0,0
صادِرات , exports,0,0,0,0
فِئَة ات , faction,0,0,0,0
مُتَوَسِّط , middle,0,0,0,0
زَعيم، زُعَماء , leader,0,0,0,0
اِنطَلَقَ , to depart,0,0,0,0
دَقَّ , to beat (heart),0,0,0,0
اِستِعداد , preparation,0,0,0,0
على استعداد , ready,0,0,0,0
دَفْع , pushing,0,0,0,0
تَعَلَّمَ , to learn,0,0,0,0
مِثال، أمثِلة/مُثُل , example,0,0,0,0
فَرَح، أفراح , joy,0,0,0,0
فَرَحاً , with joy,0,0,0,0
رِواية ات , novel,0,0,0,0
نَهْر، أنهار , river ,0,0,0,0
كَهرَباء , electricity ,0,0,0,0
وَصَفَ، يَصِفُ، الوَصْف , to describe,0,0,0,0
مَهرَجان ات , festival,0,0,0,0
ألّا , not to,0,0,0,0
اِنتِظار , waiting,0,0,0,0
رَضِيَ، يَرضى، الرِّضى , to be pleased,0,0,0,0
سَنَويّ , annual,0,0,0,0
سَنَويّاً , annually,0,0,0,0
نَصْر , victory,0,0,0,0
تَعزيز , strengthening,0,0,0,0
أَدَب، آداب , literature,0,0,0,0
لَعبة , game,0,0,0,0
عَقْد، عُقود , contract,0,0,0,0
أثارَ , to raise,0,0,0,0
شَرّ , evil,0,0,0,0
مُعارَضة , opposition (esp in politics),0,0,0,0
نَبَأ، أنباء , news item,0,0,0,0
عُدوان , aggression,0,0,0,0
خِطاب , speech,0,0,0,0
عُموم , generality,0,0,0,0
عُموماً , generally,0,0,0,0
مَجلِس العُموم , House of Commons,0,0,0,0
اِختارَ , to select,0,0,0,0
إيجابيّ , postive,0,0,0,0
جَوْلة ات , tour,0,0,0,0
رَفْض , refusal,0,0,0,0
أعظَم، عُظمى , greater/est,0,0,0,0
شِراء , buying,0,0,0,0
مَسرَح، مَساِح , theater,0,0,0,0
غِياب , absence,0,0,0,0
حَلَقة ات , ring,0,0,0,0
شَريف، شُرَفاء , honorable,0,0,0,0
ضَروريّ , necessary,0,0,0,0
فَساد , corruption,0,0,0,0
اِتِّفاقيّة ات , treaty,0,0,0,0
تَذَكَّرَ , to remember sth,0,0,0,0
تَناوَلَ , to deal with,0,0,0,0
هَواء , air,0,0,0,0
على الهَواء , live (broadcasting) ,0,0,0,0
الحرمَيْن الشَّريفَيْن , The Two Holy Mosques (of Mecca and Medina) ,0,0,0,0
قاضٍ/القاضي، قُضاة , judge,0,0,0,0
داعٍ/الداعي، دُعاة , reason,0,0,0,0
عَدْل , justice,0,0,0,0
وَزير العَدْل , Minister of Justice ,0,0,0,0
طَرَحَ، يَطرَحُ، الطَّرْح , to throw,0,0,0,0
شَماليّ , northern,0,0,0,0
جَدّ/ة , grandfather/mother,0,0,0,0
هاتِف، هَواتِف , phone ,0,0,0,0
حَفِظَ، يَحفَظُ، الحِفْظ , to save,0,0,0,0
ضُعْف , weakness,0,0,0,0
إقليميّ , regional,0,0,0,0
مَعهَد، مَعاهِد , institute,0,0,0,0
طَيْر، طُيور , bird,0,0,0,0
إمّا/إمّا…أو , either,0,0,0,0
ريح، رِياح , wind,0,0,0,0
سَلبيّ , negative,0,0,0,0
سَلبيّات , negative points ,0,0,0,0
بَكى، يَبكي، البُكى , to cry,0,0,0,0
دَواء، أدوية , remedy,0,0,0,0
وِجهة ات , direction,0,0,0,0
وِجهة النَّظَر , point of view,0,0,0,0
عُمْق، أعماق , depth,0,0,0,0
عَميق , deep,0,0,0,0
بَلَديّة ات , municipality,0,0,0,0
لاسِيَّما , especially ,0,0,0,0
ضَمان ات , guarantee,0,0,0,0
خَبير، خُبَراء , expert,0,0,0,0
مَشى، يَمشي، المَشي , to walk,0,0,0,0
مَخُيَّم ات , camp,0,0,0,0
ماديّ , material,0,0,0,0
ماديّاً , materially,0,0,0,0
تَوْفيق , success,0,0,0,0
صَعيد، أصعِدة , level plane,0,0,0,0
الصَّعيد , Upper Egypt ,0,0,0,0
فَوْراً/على الفَوْر , immediately,0,0,0,0
فَورَ , immediately after,0,0,0,0
فَرْض , imposing,0,0,0,0
مُدَرِّب , trainer,0,0,0,0
حَمْل , carrying,0,0,0,0
يالله , C’mon! Hurry up! Let’s go!,0,0,0,0
كَمّيّة , quantity,0,0,0,0
أيْ , that is to say,0,0,0,0
قَدَّرَ , to estimate,0,0,0,0
حَرام , forbidden,0,0,0,0
يا حَرام , what a shame!,0,0,0,0
مِتْر، أمتار , meter,0,0,0,0
سوء , offense,0,0,0,0
فَقَدَ، يَفقُد، الفَقْد , to lose sth,0,0,0,0
اِشتَرى , to buy,0,0,0,0
كَلْب، كِلاب , dog,0,0,0,0
نامَ، يَنامُ، النَّوْم , to sleep,0,0,0,0
قَصْر،قُصور , castle,0,0,0,0
حادِثة، حَوادِث , accident,0,0,0,0
دَرْس، دُروس , studying,0,0,0,0
اِنتِهاء , finish,0,0,0,0
تَضَمَّنَ , to guarantee,0,0,0,0
حَدَّدَ , to specify,0,0,0,0
لَوحة ات , painting,0,0,0,0
لَوحة المَفاتيح , keyboard ,0,0,0,0
مِمَّن , from whom,0,0,0,0
طَرْح , suggestion,0,0,0,0
جُنوبيّ , southern,0,0,0,0
عَرَضَ، يَعرِضُ، العَرْض , to show,0,0,0,0
مَقَرّ , center,0,0,0,0
باحِث , searching (عن for),0,0,0,0
صُعوبة ات , difficulty ,0,0,0,0
طالَ، يَطولُ، الطَّوْل , to be long or length,0,0,0,0
ضَعيف، ضُعَفاء , weak,0,0,0,0
مَفهوم، مَفاهيم , understood,0,0,0,0
دُستور، دَساتير , constitution ,0,0,0,0
سَيْطَرة , control,0,0,0,0
قادَ، يَقودُ، القِيادة , to lead,0,0,0,0
إذْن , permission,0,0,0,0
بِإذْنِ الله , god-willing ,0,0,0,0
أحَد , Sunday ,0,0,0,0
اِثنَيْن , Monday,0,0,0,0
ثُلَثاء , Tuesday ,0,0,0,0
أربِعاء , Wednesday ,0,0,0,0
خَميس , Thursday,0,0,0,0
جُمعة , Friday,0,0,0,0
سَبت , Saturday,0,0,0,0
أسير، أسرى , prisoner,0,0,0,0
تُجاهَ , towards,0,0,0,0
حَسَّ، يَحِسُّ، الحَسّ , to feel,0,0,0,0
سَعيد، سُعَداء , happy,0,0,0,0
حِكاية ات , story,0,0,0,0
تَشجيل , registration,0,0,0,0
تَيّار ات , current,0,0,0,0
جازَ، يَجوزُ، الجَوْز , to be allowed,0,0,0,0
قُبول , reception,0,0,0,0
كافٍ/الكافي , sufficient,0,0,0,0
إيمان , faith,0,0,0,0
حَفْل , celebration,0,0,0,0
مَلعَب، مَلاعِب , playground,0,0,0,0
بَعدَما , after,0,0,0,0
ذاكِرة , memory (human and computer),0,0,0,0
غاز , natural gas,0,0,0,0
شَرعيّ , legitimate,0,0,0,0
أحلى , sweeter/sweetest,0,0,0,0
مِن ثَمَّ , therefore,0,0,0,0
مَركَزيّ , central,0,0,0,0
هُدوء , calmness,0,0,0,0
تَحَقَّقَ , to become reality (dreams),0,0,0,0
حَيَوان ات , animal,0,0,0,0
خَلَصَ، يَخلُصُ، الخُلوص , to conclude إلى أنَّ that,0,0,0,0
مُناقَشة ات , argument,0,0,0,0
تَوْزيع , distribution,0,0,0,0
بالِغ , extreme,0,0,0,0
تَأْمين , securing,0,0,0,0
خِيار , option,0,0,0,0
مُعالَجة , treatment (disease,0,0,0,0
نُسخة، نُسَخ , copy,0,0,0,0
تَعليق ات, commenting,0,0,0,0
تَصميم, determination,0,0,0,0
إله , deity,0,0,0,0
يَمين، أيمان , right side,0,0,0,0
سَكَنَ، يَسكُنُ، السَّكْن , to reside,0,0,0,0
ساكِن , residing,0,0,0,0
شِعار ات , slogan,0,0,0,0
قَصْد , intent,0,0,0,0
يَنبَغي , (imperf) to be to do sth,0,0,0,0
اِتَّفَقَ , to agree (مع with sb,0,0,0,0
واصَلَ , to continue doing sth,0,0,0,0
اِعتَرَفَ , to admit,0,0,0,0
أثَّرَ , to affect,0,0,0,0
قَصَدَ، يَقصِدُ، القَصْد , to intend,0,0,0,0
أكَلَ، يَأْكُلُ، الأكْل , to eat sth,0,0,0,0
جَريدة، جَرائِد , newspaper,0,0,0,0
آه , ouch,0,0,0,0
مُتَوَقَّع , expected,0,0,0,0
اِلتِزام ات , following,0,0,0,0
طِوال , throughout,0,0,0,0
مُمَيِّز , distinguished,0,0,0,0
مِنصِب، مَناصِب , post,0,0,0,0
مَعقول , reasonable,0,0,0,0
مَطار ات , airport,0,0,0,0
ثَمّة , there is/are,0,0,0,0
مُشتَرِك , participant,0,0,0,0
فُندُق، فَنادِق , hotel,0,0,0,0
لاحَظَ , to notice,0,0,0,0
أقرَب، أقارِب , closer/closest,0,0,0,0
اِتِّخاذ , taking,0,0,0,0
فِكريّ , intellectual,0,0,0,0
فَقير، فُقَراء , poor,0,0,0,0
بُعد، أبعاد , dimension,0,0,0,0
أصدَرَ , to publish (book),0,0,0,0
نَظَّمَ , to organize,0,0,0,0
صِفّة، صِفاف , bank,0,0,0,0
الصِّفّة الغَربيّة , the West Bank ,0,0,0,0
اِعتِماد , reliance,0,0,0,0
حَجَر، حِجارة , stone,0,0,0,0
قَلَق , unrest,0,0,0,0
مَسيرة , march,0,0,0,0
اِزدادَ , to grow,0,0,0,0
هامّ , important,0,0,0,0
حَرارة , temperature,0,0,0,0
خَليجيّ , relating to the Persian Gulf,0,0,0,0
سَيْر , course,0,0,0,0
ظَهْر , back,0,0,0,0
عن ظَهْرِ قَلبٍ , by heart,0,0,0,0
هَدَفَ، يَهدَفُ، الهَدْف , to target,0,0,0,0
مُتَعَدِّد , diverse,0,0,0,0
إيجاد , finding,0,0,0,0
فَصْل , separating,0,0,0,0
عَفو , pardon,0,0,0,0
بارِد , cold,0,0,0,0
تَحَرَّكَ , to move,0,0,0,0
واجِب ات , necessary,0,0,0,0
اِقتَرَبَ , to get close من to sth,0,0,0,0
شِدّة , intensity,0,0,0,0
بِشِدّة , forcefully,0,0,0,0
مُفيد , useful,0,0,0,0
اِبنة , daughter (of),0,0,0,0
رَسَمَ، يَرسَمُ، الرَّسْم , to draw,0,0,0,0
فَهْم , understanding,0,0,0,0
مَعنيّ , concerned,0,0,0,0
جَواب ات , answer,0,0,0,0
صادِق , truthful,0,0,0,0
مارَسَ , to practice,0,0,0,0
وَليّ، أوْلِياء , patron,0,0,0,0
وَليّ الأمْر , legal guardian,0,0,0,0
مَيِّت، مَوْتى/أموات , dead,0,0,0,0
وادٍ/الوادي , wadi (dry riverbed),0,0,0,0
أجرى , to conduct,0,0,0,0
غالِب , winner,0,0,0,0
غالِباً , mostly,0,0,0,0
إلِكتُرونيّ , electronic ,0,0,0,0
البَريد الإلِكتُرونيّ , email,0,0,0,0
تَعليميّ , educational,0,0,0,0
مُقارَنة ات , comparison,0,0,0,0
قَوْم , people,0,0,0,0
ضَخْم , large,0,0,0,0
ظُلْم , injustice,0,0,0,0
ظُلماً , wrongly,0,0,0,0
مَغرَبيّ، مَغارِبة , Moroccan,0,0,0,0
اِحتِمال , probability,0,0,0,0
اِحتِمالات , possibilities ,0,0,0,0
نافِذة، نَوافِذ , window,0,0,0,0
عَيْش , life,0,0,0,0
إمكانيّة ات , possibility,0,0,0,0
أهليّ , civil,0,0,0,0
آمَنَ , to believe ب in sth or بِإنّ/أنّ that,0,0,0,0
حَضارة ات , civilization,0,0,0,0
بَرلَمان , parliament ,0,0,0,0
تَقنيّة ات , technology,0,0,0,0
جُهُد , effort,0,0,0,0
وَعي , consciousness,0,0,0,0
حارِس، حُرّاس , guard,0,0,0,0
صَحافة , journalism,0,0,0,0
طَلَما/لَطَلَما , as long as,0,0,0,0
طَلَما أنّ , provided that,0,0,0,0
خَفيف , light,0,0,0,0
مَنَعَ، يَمنَعُ، المَنْع , to prevent,0,0,0,0
جُملة، جُمَل , sentence,0,0,0,0
بِالجُملة , on the whole,0,0,0,0
جُملةً وتَفصيلاً , completely,0,0,0,0
عَقْب، أعقاب , heel ,0,0,0,0
عَقِبَ , immediately after ,0,0,0,0
مُبَكِّر , early ,0,0,0,0
ظُهْر , noon,0,0,0,0
ظُهْراً , in the afternoon,0,0,0,0
وافَقَ , to agree with sb على on sth,0,0,0,0
مُتَعَلِّق , attached,0,0,0,0
زَميل، زُمَلاء , colleague,0,0,0,0
كَيْفيّة , manner,0,0,0,0
نَموذَج، نَماذِج , sample,0,0,0,0
حادِث، حَوادِث , event,0,0,0,0
فازَ، يَفوزُ، الفَوْز , to win (ب sth),0,0,0,0
ثَوْب، ثِياب , garment,0,0,0,0
ثِياب , clothes,0,0,0,0
بَديل، بَدائِل , altenative,0,0,0,0
مُحيط , (adj) peripheral,0,0,0,0
المُحيط الهادِئ , the Pacific Ocean,0,0,0,0
آية ات , verse (in the Quran),0,0,0,0
تَهديد ات , threatening,0,0,0,0
هَديّة، هَدايا , gift,0,0,0,0
هَديّةً , as a gift,0,0,0,0
قاعِد , sitting,0,0,0,0
موسيقى , music ,0,0,0,0
بَعَثَ، يَبعَثُ، البَعْث , to send,0,0,0,0
نَدوة، نَدَوات , seminar,0,0,0,0
جِهاد , jihad (struggle,0,0,0,0
قاعة ات , hall,0,0,0,0
فَرْق , difference,0,0,0,0
حِفاظ , guarding,0,0,0,0
جَبهة , (military,0,0,0,0
الجَبهة الشَّعبيّة , Popular Front ,0,0,0,0
تَوْقيع , signing,0,0,0,0
مُمتاز , excellent,0,0,0,0
هَمّ، هُموم , worry,0,0,0,0
مُكافَحة , fight,0,0,0,0
يَفشَلُ،, to fail,0,0,0,0
حَظّ , luck,0,0,0,0
ضَيْف، ضُيوف , guest,0,0,0,0
ثانَويّ , secondary,0,0,0,0
جِسر، جُسور , brige,0,0,0,0
مُتَمَيِّز , distinguished,0,0,0,0
بَلدة , town,0,0,0,0
اِستَحَقَّ , to deserve,0,0,0,0
تَنفيذيّ , executive,0,0,0,0
وَزْن , weighing,0,0,0,0
أوْزان , weight ,0,0,0,0
طَيَران , aviation,0,0,0,0
عُقوبة ات , punishment,0,0,0,0
ثابِت , firm,0,0,0,0
مُؤَشِّر ات , indicator,0,0,0,0
مُؤَشِّرات , clues,0,0,0,0
مَطَر، أمطار , rain,0,0,0,0
مَفروض , necessary,0,0,0,0
فَضَّلَ , to prefer sth (على to sth else),0,0,0,0
جَمْع , bringing together,0,0,0,0
مَقعَد، مَقاعِد , seat,0,0,0,0
مَقتَل , muder,0,0,0,0
ساهَمَ , to participate in,0,0,0,0
اِتَّخَذَ , to take sth,0,0,0,0
راحة , rest,0,0,0,0
راحة اليَد , palm of the hand ,0,0,0,0
أحَسَّ , to feel,0,0,0,0
فَضاء , space,0,0,0,0
مُستَقِلّ , independent,0,0,0,0
تُركيّ، أتراك/تُرْك , Turk,0,0,0,0
أُفْق، آفاق , horizon,0,0,0,0
حُثّة، حُثَث , corpse,0,0,0,0
شِبه , semi-,0,0,0,0
شَرَف , honor,0,0,0,0
هِويّة , identity,0,0,0,0
بَطاقة ات , card,0,0,0,0
رُكْن, pillar,0,0,0,0
مُصاب , injured,0,0,0,0
صاروخ، صَواريخ , missile,0,0,0,0
تَحَوُّل ات , change,0,0,0,0
روسيّ، روس , Russian,0,0,0,0
ّجَوّي , air,0,0,0,0
سَيِّء , bad,0,0,0,0
أمان , safety,0,0,0,0
أكْل , eating,0,0,0,0
مُرَشَّح , nominated,0,0,0,0
وَصْف، أوْصاف , description,0,0,0,0
بِوَصْفِهِ , in his capacity as (chairman,0,0,0,0
مُلاحَظة ات , observing,0,0,0,0
لَقَب، ألقاب , title,0,0,0,0
مَسافة ات , distance,0,0,0,0
فَقْر , poverty,0,0,0,0
فَقْر الدَّمّ , anemia ,0,0,0,0
اِنتِشار , spreading,0,0,0,0
خائِف , afraid,0,0,0,0
ما أحلاها , how pretty she is! ,0,0,0,0
تَواصُل , continuation,0,0,0,0
ظُهور , appearance,0,0,0,0
زِراعة , agriculture,0,0,0,0
غَرَض، أغراض , goal,0,0,0,0
إمكان ات , capability,0,0,0,0
أثبَتَ , to prove,0,0,0,0
تَلَقّى , to receive,0,0,0,0
جلالة , majesty,0,0,0,0
بِنية، بُنىً , structure,0,0,0,0
بَنية تَحتيّة , infrastructure ,0,0,0,0
تَحسين , improving,0,0,0,0
مَبنى، مَبانً/المَباني , building,0,0,0,0
فَم، أفواه , mouth,0,0,0,0
أهَمَّ , to concern sb,0,0,0,0
اِمتِحان ات , examination,0,0,0,0
طِبّ , medicine,0,0,0,0
مُقَدِّمة ات , preface,0,0,0,0
فَرْع، فُروع , branch,0,0,0,0
مَصير , path,0,0,0,0
سَليم , correct,0,0,0,0
تَرتيب ات , preparation,0,0,0,0
مَبروك , (adj) blessed,0,0,0,0
ألف مَبروك , many congratulations,0,0,0,0
مُطلَق , absolute,0,0,0,0
مُطلَقاً , absolutely,0,0,0,0
نَفَّذَ , to implement,0,0,0,0
حَسْب , sufficiency,0,0,0,0
فَحَسْب/وَحَسْب , only,0,0,0,0
قَبيلة، قَبائِل , tribe ,0,0,0,0
تَوَفَّرَ , to be plentiful,0,0,0,0
تَمَتَّعَ , to enjoy ب sth,0,0,0,0
قَطْع , breaking off,0,0,0,0
قَطْعاً , absolutely ,0,0,0,0
وَفاة، وَفَيات , death,0,0,0,0
الوَفَيات , obituaries (newspaper section),0,0,0,0
سُقوط , downfall,0,0,0,0
رائِحة، رَوائِح , scent,0,0,0,0
فَعّاليّة , effectiveness,0,0,0,0
فَعّاليّات , events,0,0,0,0
داخِليّة , (ministry) interior,0,0,0,0
عَدالة , justice,0,0,0,0
جار، جيران , neighbor ,0,0,0,0
وَثيقة، وَثائِق , document,0,0,0,0
عَلامة ات , mark,0,0,0,0
تَنسيق , coordination,0,0,0,0
فَرَضَ، يَفرِضُ، الفَرْض , to impose sth على on sb,0,0,0,0
بَقاء , survival,0,0,0,0
اِحتِفال ات , celebrating,0,0,0,0
أبرَز , more/most prominent ,0,0,0,0
قَيْد، قُيود , restriction,0,0,0,0
قَيْدَ , undergoing,0,0,0,0
قَيدَ الإنشاء , under construction ,0,0,0,0
على قَيد الحَياة , alive,0,0,0,0
لا قَيْد أُنمُلةٍ , not one iota,0,0,0,0
حِكمة، حِكَم , wisdom,0,0,0,0
فِتنة، فِتَن , charm,0,0,0,0
مَسيحيّ , Christian ,0,0,0,0
تليفون ات , telephone,0,0,0,0
زارَ، يَزورُ، الزِّيارة , to visit sb or a place ,0,0,0,0
هائِل , great,0,0,0,0
مُؤَخَّر , rear,0,0,0,0
مُؤَخَّراً , recently,0,0,0,0
سِياحة , tourism ,0,0,0,0
وُقوف , standing,0,0,0,0
ثَقيل , heavy,0,0,0,0
رَسْم، رُسوم , drawing,0,0,0,0
جامِعيّ , (adj) university ,0,0,0,0
أسبَهَ , to ressemble,0,0,0,0
تَطَلَّبَ , to require,0,0,0,0
تَوْجيه ات , directing,0,0,0,0
حَطَّ، يَحُطُ، الحَطّ , to put,0,0,0,0
حَبّ , (collective) grain,0,0,0,0
حَبّة، حُبوب/حَبّاب , grain,0,0,0,0
شَوْق , desire,0,0,0,0
دَقيق , precise,0,0,0,0
مُتَقَدِّم , advanced,0,0,0,0
زِراعيّ , agricultural,0,0,0,0
شَيْطان، شَياطين , devil,0,0,0,0
قَتيل، قَتلى , casualty,0,0,0,0
اِستِفادة , benefiting من from,0,0,0,0
اِستِقبال , reception,0,0,0,0
وَرْد , (collective) roses,0,0,0,0
وَرَدة، وُرود/وَرَدات , rose,0,0,0,0
مَدَّ، يَمُدُّ، المَدّ , to extend,0,0,0,0
ظَلام , darkness,0,0,0,0
مُوافَقة , agreement,0,0,0,0
سِياق , context,0,0,0,0
دَرْب، دَروب , path,0,0,0,0
دُعاء , call,0,0,0,0
أرسَلَ , to send,0,0,0,0
هَوىً , love,0,0,0,0
على هَواهُ , as he likes,0,0,0,0
ذَهاب , going,0,0,0,0
كَثرة , abundance,0,0,0,0
هادِئ , calm,0,0,0,0
حِفْظ , saving,0,0,0,0
شاشة ات , screen,0,0,0,0
شَريك، شُرَكاء , partner,0,0,0,0
مَحدود , limited,0,0,0,0
أدخَلَ , to insert,0,0,0,0
تَبادُل , exchange,0,0,0,0
سِادة , sovereignty,0,0,0,0
سِيادَته , His Excellency ,0,0,0,0
رَمْز، رُموز , symbol,0,0,0,0
ضَربة ات , blow,0,0,0,0
مَلامِح , features,0,0,0,0
ُغابَ، يَغيب , to be absent (عن from),0,0,0,0
مُفاوَضة ات , negotiation,0,0,0,0
تَدمير , destruction,0,0,0,0
تَحليل، تَحاليل , dissolution,0,0,0,0
دَوْم , continuance,0,0,0,0
دَوْماً , always ,0,0,0,0
وُلِدَ , to be born ,0,0,0,0
شَريط , tape,0,0,0,0
مُتَحيل , impossible,0,0,0,0
مُحافِظ , governor,0,0,0,0
بَيَّنَ , to clarify,0,0,0,0
مُراقَبة , surveillance,0,0,0,0
تَفَضُّل , please (followed by imperative) ,0,0,0,0
لَوْ تَفَضَّاْتَ , if you would be so kind ,0,0,0,0
كُتلة، كُتَل , bloc,0,0,0,0
باعَ، يَبيعُ، البَيْع , to sell sth (ب for a price) ,0,0,0,0
ماشي , ok,0,0,0,0
إحساس , feeling,0,0,0,0
اِنفِجار ات , explosion,0,0,0,0
حَديقة، حَدائِق , garden,0,0,0,0
اِهتَمَّ , to be interested ب in sth,0,0,0,0
اِعتِراف , admission,0,0,0,0
مَنطِق , logic,0,0,0,0
مُتَّهَم , accused ب of,0,0,0,0
أصليّ , original,0,0,0,0
مِثلَما , like,0,0,0,0
صَفقة، صَفَقات , deal,0,0,0,0
مَنهَج، مَناهِج , method,0,0,0,0
تَعَرَّفَ , to get to know على sb,0,0,0,0
جِنسيّة , nationality,0,0,0,0
اِتِّهام ات , accusation,0,0,0,0
صِدْق , sincerity,0,0,0,0
"عاشِق, عُشّاق ", lover,0,0,0,0
مُقَدَّس ات , holy,0,0,0,0
هِنديّ، هُنود , Indian (from India),0,0,0,0
الهُنود الحُمْر , Native Americans ,0,0,0,0
تُهمة، تُهَم , accusation,0,0,0,0
إبداع , creativity,0,0,0,0
حادّ , sharp,0,0,0,0
